student_id,application_year,age,graduation_year,department,university_tier,cgpa,english_exam_score,attendance_rate,failed_courses_count,target_role,coding_score,problem_solving_score,data_structures_score,sql_score,machine_learning_score,backend_score,frontend_score,cloud_score,devops_score,project_quality_score,real_client_project_count,internship_count,internship_duration_months,freelance_project_count,hackathon_count,hackathon_awards,portfolio_score,github_repo_count,github_avg_stars,open_source_contribution_count,linkedin_profile_score,cv_quality_score,technical_interview_score,hr_interview_score,communication_score,teamwork_score,leadership_score,presentation_score,certification_count,bootcamp_count,applications_sent,interviews_attended,hobby,preferred_social_media_platform,career_success_score,mentor_feedback_text
STU_008663,2019,24,2019,5,1,3.48,61.34,76.96,2,10,46.9,59.6,74.17,45.34,56.13,63.43,67.01,62.41,57.54,56.39,1,1,4.0,0,1,1,76.46,4,1.27,2.0,39.31,77.09,64.13,68.88,48.58,41.31,9.75,46.75,2,3,23,3,5,2,46.67,5517
STU_008664,2020,21,2020,0,0,2.49,70.96,88.66,3,7,81.31,92.36,95.01,78.26,92.94,86.63,91.96860233044798,88.9,92.68,55.89,0,2,9.0,4,1,0,44.52,5,2.55,6.0,46.73,70.89,69.4,84.32,53.22,74.72,79.97,48.14,3,2,14,0,1,3,83.19,8353
STU_008665,2019,21,2019,0,3,2.54,58.45,76.77,3,7,68.79,60.55,66.39,53.25,60.31,57.12,62.58345166347937,40.25,51.94,54.98,3,1,6.0,0,1,0,27.44,7,4.97,4.0,85.81,61.63,53.45,69.56,64.37,81.49,55.37,56.23,0,4,10,1,0,0,80.65,3362
STU_008666,2021,20,2021,5,1,2.28,47.39,69.37,1,1,59.95,82.63,69.42,80.6224281025128,61.63,87.02286639761917,74.55,67.17,86.61,42.76,0,0,10.0,0,0,0,48.42,8,2.82,2.0,73.09,78.86,57.19,34.7,68.67,42.92,73.95,77.76,4,4,55,6,3,5,56.82,5540
STU_008667,2022,21,2022,1,2,2.93,64.89,92.33,2,4,82.72,62.33,66.75,91.69607699117884,70.2961665929139,93.68,80.09,66.29,57.25,60.15,1,0,4.0,1,1,0,44.95,5,2.55,3.0,57.68,34.84,49.67,15.85,91.15,34.54,49.85,43.06,1,0,49,6,5,5,70.89,6552
STU_008668,2019,25,2019,0,2,3.12,73.74,81.28,1,5,48.78,53.33,60.67,71.54135417904989,71.00421355097659,64.9,70.11,63.83,46.39,71.48,0,0,4.0,0,0,0,64.03,6,5.42,2.0,77.79,48.43,43.38,81.26,74.97,82.08,58.22,37.52,2,0,26,9,4,1,77.22,7352
STU_008669,2022,25,2021,0,1,2.78,40.69,75.76,3,5,32.7,33.06,40.71,67.1339089226385,50.73774187013665,39.59,47.29,20.59,35.88,82.48,0,1,3.0,2,0,0,71.41,6,1.52,2.0,66.53,73.52,76.92,81.35,63.3,82.84,80.22,60.23,3,2,30,1,0,1,90.21,4965
STU_008670,2022,23,2022,5,0,3.93,62.66,100.0,1,1,63.02,62.83,70.69,67.76628301832551,47.14,68.72971747971887,79.89,65.76,51.61,23.7,0,0,4.0,1,4,0,47.61,4,0.88,3.0,38.59,67.06,97.18,47.38,39.16,54.69,19.43,40.65,2,2,39,1,2,3,61.8,3621
STU_008671,2021,25,2021,3,1,2.43,66.38,80.66,2,2,87.35,87.23,81.34,76.99,61.24,75.6,73.55,85.49417225950026,83.1705563144872,73.05,4,1,9.0,1,0,0,90.46,10,4.06,6.0,35.77,25.26,88.52,73.52,34.76,60.03,42.85,70.58,2,1,11,2,3,3,98.17,5490
STU_008672,2023,23,2023,4,1,3.88,57.37218746545817,77.59,0,7,59.12,53.77,44.35,51.81,53.76,49.73,53.75736052958417,58.23,50.03,79.86,0,1,8.0,0,2,0,51.4,1,2.55,3.0,67.14,56.24,89.96,79.91,65.32,52.68,43.05,46.51,3,3,56,3,3,5,92.34,4405
STU_008673,2025,22,2024,5,2,2.98,73.8,92.37,2,3,78.64,71.26,82.0,61.87,69.21,81.3,91.04,50.35,70.53,88.78,0,1,5.0,1,0,0,49.02,1,0.29,2.0,55.95,86.14,37.82,74.91,48.28,56.42,21.16,80.84,3,0,40,2,3,2,65.32,6092
STU_008674,2019,24,2019,6,0,3.26,42.05,80.08,3,10,57.94,64.88,58.16,70.99,52.11,52.58,38.65,52.73,53.6,42.11,1,0,4.0,2,2,1,33.58,3,3.15,0.0,79.62,78.01,35.57,60.62,85.15,46.19,53.89,68.83,1,0,41,5,6,5,68.31,4840
STU_008675,2019,22,2019,1,2,3.9,52.4,96.35,0,0,55.54,47.75,56.65,59.27,72.28850743215003,65.95,78.92,72.47,57.01,53.15,0,1,5.0,1,1,1,41.83,0,2.96,0.0,53.557445349335616,53.52,61.93,40.19,24.44,24.17,16.66,48.38,0,3,66,3,4,4,83.09,83
STU_008676,2019,23,2019,1,2,3.08,57.37218746545817,81.18,1,7,65.89,79.25,72.56,76.76,71.85,70.64,66.67447916225638,63.72,90.23,86.79,3,1,6.0,3,0,0,84.59,7,1.96,4.0,28.09,50.64,36.85,81.76,39.97,50.4,67.45,56.82,1,0,166,0,0,0,89.88,9005
STU_008677,2026,22,2025,5,1,2.69,71.68,87.25,2,0,79.96,84.18,78.74,73.59,77.55113999551429,68.39,69.93,70.14,77.81,97.65,3,2,6.0,1,1,0,93.6,3,2.14,6.0,67.18,30.61,83.28,11.93,79.9,30.05,18.51,69.64,2,2,129,17,6,2,100.0,811
STU_008678,2019,26,2019,6,2,2.92,48.16,69.95,2,7,51.99,51.35,54.08,52.83,51.01,54.79,66.10362732485746,50.36,57.62,63.26,0,2,5.0,1,1,0,61.45,6,4.37,2.0,52.42,58.35,62.75,60.35,43.75,58.94,73.0,70.33,2,0,70,8,4,1,78.13,2573
STU_008679,2022,21,2022,5,2,3.1,81.57,81.18,3,2,93.7,86.16,69.41,78.46,76.2,95.18,70.91,90.17735140526436,73.45141625264284,52.11,2,1,6.0,1,2,0,43.75,1,2.55,3.0,31.26,56.84,53.24,16.95,29.25,59.26,79.18,49.22,1,1,38,5,3,1,73.6,1800
STU_008680,2020,23,2020,5,0,2.81,75.64,90.62,0,0,54.2,44.55,40.8,46.89,43.36495001954888,38.18,46.19,41.42,58.85,62.79,2,1,6.0,0,0,0,15.6,9,2.61,1.0,52.69,54.67,59.01,45.44,33.63,70.89,86.84,48.35,1,4,40,6,5,3,85.77,812
STU_008681,2023,21,2022,3,0,3.08,57.37218746545817,90.77,0,7,86.89,70.6,95.02,80.67,78.14,77.5,93.66336688390795,59.05,73.51,81.82,2,1,8.0,0,0,0,61.43,9,5.02,3.0,84.08,56.21,70.28,31.93,72.65,61.96,33.51,83.9,1,2,29,3,2,1,87.51,5277
STU_008682,2024,23,2024,5,2,3.07,35.62,85.25,3,2,48.78,53.18,69.68,49.64,64.16,64.49,54.66,80.80541347702854,66.79511398013264,32.05,0,1,2.0,3,0,0,66.1,17,3.59,5.0,53.557445349335616,74.42,47.92,63.72,17.31,90.51,28.83,38.3,1,3,20,2,5,5,38.45,6376
STU_008683,2026,26,2025,5,3,2.99,86.3,78.08,1,2,81.26,67.99,58.5,86.36,66.9,75.13,74.42,64.39701022509334,61.9864725250642,59.35,0,1,2.0,1,1,0,47.75,6,6.93,2.0,87.16,77.06,61.85,41.13,93.05,76.26,91.18,20.9,0,1,57,6,5,0,72.99,9779
STU_008684,2020,23,2020,0,1,3.19,81.88,78.25,0,8,64.3,74.91,49.77,58.87,56.84,53.38,38.53,59.083169157566296,75.1598790031664,79.19,0,0,4.0,0,0,0,57.33377542548776,5,0.77,5.0,62.6,61.39,74.91,47.05,82.21,73.52,37.32,55.62,2,2,8,0,0,2,92.77,7027
STU_008685,2026,24,2026,0,1,2.57,57.37218746545817,63.01,0,10,62.91,72.93,65.31,72.54,70.04,73.72,62.67,62.85,55.49,63.08,0,1,7.0,1,0,0,49.87,8,1.92,4.0,65.02,80.2,29.13,79.53,83.27,55.66,49.01,46.76,1,1,45,4,1,4,66.5,5876
STU_008686,2021,21,2021,3,2,3.12,30.36,86.79,1,2,76.86,59.62,51.24,56.06,64.11,71.78,58.37,74.19655058011423,80.19599853561948,79.37,0,1,6.0,3,2,1,38.81,14,5.99,5.0,79.89,78.29,54.41,75.66,91.98,18.78,51.6,51.91,3,0,7,2,5,4,96.73,875
STU_008687,2025,22,2025,1,1,2.77,68.16,100.0,2,10,55.02,78.88,65.05,72.05,57.78,65.45,65.22,67.37,73.95,80.26,4,3,11.0,1,1,0,74.53,11,0.79,8.0,78.04,39.5,61.94,68.12,28.84,51.09,8.24,81.86,3,1,12,1,3,3,95.94,1337
STU_008688,2021,26,2020,1,1,2.35,37.14,74.91,1,3,64.09,45.79,63.46,68.13,57.3,60.31,54.48,48.21,54.53,75.49,1,0,4.0,1,0,0,61.41,7,4.79,6.0,35.96,53.51,49.86,51.89,61.66,55.05,50.96,51.42,2,1,67,5,3,5,76.07,6071
STU_008689,2019,24,2019,0,1,3.16,77.07,77.2,0,5,71.65,68.21,96.89,100.0,99.89881700043291,91.6,79.91,71.12,72.96,44.81,2,1,8.0,1,1,0,35.24,5,0.34,2.0,36.63,72.38,35.36,56.02,34.33,15.76,66.25,14.09,2,0,125,15,3,1,69.99,7260
STU_008690,2023,24,2023,5,0,3.79,45.52,97.48,3,4,67.83,84.09,82.52,81.01865189995033,62.506394584634606,70.54,84.61,64.78,77.81,69.84,2,1,5.0,1,0,0,90.53,9,2.55,3.0,66.9,44.7,52.03,62.47,42.13,68.97,26.76,69.84,2,1,102,9,3,1,68.64,1009
STU_008691,2021,24,2021,2,0,2.32,56.13,64.18,0,7,73.04,48.95,44.99,51.85,49.32,45.65,76.05640199967242,49.99,44.65,76.23,2,1,5.0,0,1,0,85.13,8,5.2,3.0,70.13,49.36,59.65,48.62,64.66,27.33,50.59,84.8,0,1,40,5,1,4,83.67,9114
STU_008692,2020,24,2019,5,3,3.22,46.39,85.13,0,5,55.92,43.68,64.48,54.04981946107378,52.61699098270567,41.84,51.79,57.93,56.38,28.73,1,1,4.0,0,0,0,26.23,4,0.2,0.0,47.83,36.2,61.88,72.14,60.09,95.78,61.13,65.18,2,2,104,6,5,4,58.34,897
STU_008693,2022,23,2022,5,0,2.98,60.27,76.98,2,10,87.85,94.74,82.67,77.64,79.51,90.79,74.87,80.12,84.0,83.93,1,0,2.0,0,0,0,74.45,13,6.8,12.0,36.96,79.72,88.58,80.67,61.08,68.04,62.59,37.45,2,2,65,5,4,1,100.0,3804
STU_008694,2025,23,2025,5,1,2.71,62.52,94.65,1,2,54.8,32.68,63.56,42.01,52.01,43.77,54.3,50.57081585903262,59.71314341785367,81.05,0,0,4.0,2,0,0,31.84,5,3.5,3.0,53.557445349335616,45.88,83.8,73.68,64.29,43.12,59.32,47.06,2,2,27,0,3,4,87.92,2955
STU_008695,2025,24,2025,0,2,2.93,55.84,82.28,2,2,78.93,59.9,61.02,82.37,83.98,62.39,63.0,76.82578641814118,70.26852386715998,48.93,2,0,4.0,1,0,0,71.7,3,1.96,2.0,82.09,61.1,68.74,50.04,72.51,78.33,80.02,59.32,1,0,57,8,7,3,78.04,9106
STU_008696,2025,25,2024,1,2,3.25,57.37218746545817,89.31,2,10,60.5,66.09,42.4,65.96,58.97,71.7,56.73,41.49,46.98,52.02,1,2,7.0,1,4,1,4.95,4,0.87,5.0,58.43,66.95,62.0,57.4433546637744,39.37,59.64,56.12,85.47,2,3,34,1,6,4,69.09,5032
STU_008697,2022,20,2021,0,2,3.85,37.53,86.63,0,7,61.44,71.3,60.15,75.5,90.41,64.78,66.36939307125621,72.59,64.24,75.64,0,0,5.0,1,0,0,88.51,56,65.56,73.0,30.89,47.68,73.66,52.41,52.24,60.61,53.43,16.89,2,2,82,9,7,3,100.0,708
STU_008698,2025,26,2025,1,0,2.43,39.48,94.03,4,0,57.92,61.84,53.04,56.4,80.68586985968422,56.18,43.66,69.59,39.19,91.46,2,0,4.0,1,1,0,83.67,11,2.09,16.0,57.23,57.94,89.85,66.18,73.52,77.62,27.97,43.84,2,3,74,5,3,0,100.0,5083
STU_008699,2023,24,2023,5,1,2.85,22.14,76.85,1,10,72.34,53.25,69.1,77.41,61.46,78.56,68.84,47.64,62.74,54.19,0,0,4.0,0,0,0,45.63,2,2.55,3.0,73.77,73.04,52.98,68.12,54.99,65.19,63.47,77.3,1,0,45,5,6,3,58.95,8084
STU_008700,2024,22,2024,4,3,3.74,57.37218746545817,77.3,3,5,47.32,55.49,58.93,57.00078196800206,49.79179051670523,52.48,53.36,41.88,51.78,49.96,0,0,4.0,1,1,0,79.97,6,0.87,3.0,41.39,57.07,42.76,75.56,25.88,41.9,33.64,61.34,0,0,7,1,0,1,38.49,4395
STU_008701,2021,24,2020,5,2,3.76,66.98,79.9,1,7,70.9,83.8,59.29,65.6,62.16,62.62,64.84487321782639,63.4,49.38,74.9,0,1,6.0,2,3,0,56.02,6,2.75,1.0,23.93,9.43,30.37,27.82,37.55,37.27,72.78,52.7,2,2,18,2,3,2,56.09,8361
STU_008702,2024,22,2024,0,2,3.36,68.21,72.15,1,4,86.22,85.81,81.98,100.0,82.98684098181249,79.67,82.1,70.82,88.25,79.38,2,0,4.0,2,0,0,45.49,10,6.05,2.0,54.32,35.94,41.75,68.98,78.13,68.33,78.49,64.74,1,4,29,3,5,3,91.69,1006
STU_008703,2020,23,2020,2,1,2.39,62.69,83.62,1,10,47.98,55.72,59.56,36.65,42.54,64.65,33.55,48.77,46.08,47.93,0,3,14.0,1,0,0,76.1,8,1.82,2.0,48.43,66.23,55.73,51.31,51.57,60.68,49.58,49.71,1,0,22,2,4,1,60.02,3248
STU_008704,2024,22,2024,5,1,2.93,33.7,80.31,1,1,64.47,84.43,71.58,77.91250687351675,72.18,91.0797910533671,59.04,64.33,70.12,54.05,2,1,7.0,0,1,0,80.33,6,0.73,5.0,39.39,72.46,86.36,70.29,76.23,85.34,39.18,89.76,3,2,46,5,1,2,87.77,367
STU_008705,2021,25,2021,0,2,3.18,57.37218746545817,84.55,0,1,68.83,91.11,53.8,68.91481482022606,70.87,75.05444865534506,53.79,84.15,69.91,46.57,1,1,13.0,1,1,0,56.27,4,6.91,0.0,57.73,66.24,37.24,79.0,55.15,50.19,50.9,73.36,4,1,48,9,3,0,75.84,841
STU_008706,2023,22,2023,1,0,2.78,74.42,87.61,0,7,48.0,56.38,60.8,66.01,55.59,42.9,71.93493948702431,61.8,66.72,22.83,1,0,4.0,1,1,0,50.45,3,8.38,4.0,82.06,74.8,42.19,22.32,64.37,49.61,61.86,16.49,6,0,41,4,2,5,60.83,1147
STU_008707,2022,26,2022,0,2,2.45,46.93,88.19,0,4,63.51,57.29,50.76,70.93505559205522,62.26172208277731,56.98,65.18,45.3,39.74,78.76,0,2,10.0,0,2,1,76.79,10,3.41,5.0,29.83,85.88,63.21,25.98,72.39,65.89,61.0,75.25,0,3,66,6,6,1,92.52,6914
STU_008708,2026,23,2026,5,1,3.21,61.97,72.33,1,0,65.61,89.81,76.83,78.64,81.54250421699211,69.4,71.77,68.4,65.91,65.59,1,0,4.0,2,2,1,67.42,7,2.53,0.0,38.58,49.65,79.94,81.74,55.79,65.39,83.75,61.08,2,2,84,9,5,5,94.8,7646
STU_008709,2024,22,2024,0,2,2.49,70.82,62.24,0,1,75.99,88.94,79.72,64.73547084680482,76.87,74.9662777185201,64.66,78.55,53.29,83.88,1,2,9.0,2,0,0,75.49,11,4.52,5.0,19.39,57.91,76.23,48.88,93.15,77.68,9.62,82.82,4,1,129,12,3,5,100.0,400
STU_008710,2024,23,2024,4,2,3.25,83.43,63.97,1,7,77.41,81.19,87.8,54.81,77.17,91.65,82.46578671391165,70.5,59.79,56.55,3,1,6.0,2,1,0,60.75,14,5.35,1.0,78.92,87.55,48.39,47.45,26.93,99.11,23.73,88.17,1,2,36,3,5,2,82.78,8887
STU_008711,2022,24,2022,1,1,4.0,77.98,93.33,3,2,56.69,60.96,63.79,60.39,56.88,50.8,66.37,74.33708166995382,75.9905043973486,58.56,1,2,13.0,2,1,0,59.46,5,7.71,2.0,51.66,66.48,62.49,66.6,76.25,39.21,40.86,44.92,2,0,40,5,2,0,92.74,1809
STU_008712,2020,22,2020,0,3,3.54,51.76,72.1,2,7,61.66,54.62,83.8,77.84,79.08,69.44,75.04511535856935,59.16,72.68,73.43,2,0,4.0,1,2,1,57.45,9,1.71,4.0,33.11,37.15,79.12,63.44,46.71,71.49,17.83,55.8,1,2,16,4,3,2,78.89,2372
STU_008713,2022,25,2022,4,3,4.0,34.65,94.02,0,4,88.65,69.57,75.57,85.88450346861961,63.34902273561919,70.76,68.81,58.81,60.05,58.62,2,2,10.0,1,3,2,12.16,8,3.7,0.0,37.64,56.44,27.23,22.86,76.59,43.45,62.47,49.32,1,1,43,1,3,4,66.8,6859
STU_008714,2020,27,2020,5,2,3.28,43.8,90.95,0,1,45.99,43.9,56.3,63.62488159059702,34.24,56.6247508917327,57.82,45.93,39.73,68.79,4,2,8.0,2,0,0,85.86,15,7.35,10.0,41.76,43.37,74.52,85.97,68.06,59.96,53.62,29.49,3,0,135,21,7,1,81.16,8268
STU_008715,2022,23,2022,1,2,3.1,72.91,84.32,1,1,59.45,73.56,70.6,86.45026893374049,49.53,85.1181836007984,73.43,86.73,75.47,59.07,4,2,11.0,2,0,0,85.11,6,3.9,7.0,39.55,52.37,50.06,81.29,52.53,88.0,51.13,31.1,3,1,66,10,6,5,91.36,374
STU_008716,2023,24,2022,5,1,2.39,64.18,80.87,0,7,60.78,90.18,65.4,77.82,51.06,78.62,73.84282999713113,61.31,52.0,96.35,0,2,4.0,2,2,2,24.61,7,1.53,2.0,65.16,74.64,65.09,29.17,48.5,70.84,68.09,75.15,2,2,31,3,7,2,87.18,5071
STU_008717,2023,23,2023,5,0,2.32,21.86,88.35,2,1,70.86,78.12,75.86,75.42139479851947,57.81,95.52566274896624,72.03,79.82,65.09,44.73,1,1,11.0,0,2,0,22.34,5,8.75,2.0,53.557445349335616,45.37,42.97,39.74,55.45,43.67,67.91,46.89,2,1,13,2,5,5,90.36,576
STU_008718,2019,23,2018,5,2,2.93,61.57,75.19,0,10,93.79,86.03,100.0,68.5,91.37,64.9,89.56,83.44,75.49,81.13,0,0,0.0,1,2,0,64.32,11,3.19,2.0,47.0,35.85,55.91,29.87,73.25,49.52,52.87,60.35,2,2,9,1,3,3,84.03,4034
STU_008719,2023,22,2023,0,0,3.44,52.7,79.66,2,2,72.04,78.64,82.25,81.46,61.48,83.61,85.68,65.91814078990198,61.47599645686708,21.72,1,0,4.0,0,0,0,60.95,7,2.7,5.0,60.16,83.6,63.78,15.75,66.2,73.06,89.66,46.28,6,0,37,6,2,1,67.06,1802
STU_008720,2020,25,2020,6,1,2.79,69.62,84.0,2,10,59.45,62.08,41.43,69.81,54.01,63.16,66.15,58.59,43.02,86.28,0,1,8.0,2,2,0,75.2,8,8.15,8.0,62.38,38.07,43.11,57.4433546637744,67.45,87.38,46.89,41.45,1,0,31,1,5,1,77.75,7963
STU_008721,2020,21,2020,0,0,3.38,56.85,100.0,0,4,66.36,70.54,79.03,92.96556821030336,73.75855744934289,56.9,75.74,45.88,69.11,82.09,1,0,6.0,0,1,0,94.8,3,3.57,3.0,60.89,46.22,79.76,43.91,83.81,71.28,44.61,14.98,0,3,51,5,7,4,100.0,5629
STU_008722,2023,21,2023,4,3,3.77,32.22,89.85,1,0,71.98,68.22,68.81,49.2,73.09586035549106,61.02,68.84,57.34,81.93,13.16,0,5,17.0,2,1,0,34.91,4,4.13,3.0,42.54,60.7,61.1,31.47,67.37,70.75,54.51,70.34,1,1,29,4,1,1,74.08,4458
STU_008723,2022,23,2022,2,2,3.42,62.94,68.63,0,1,63.46,80.29,65.16,76.36751428092332,50.14,81.93264707391958,63.11,58.39,78.73,70.78,1,1,5.0,1,0,0,27.18,3,4.07,1.0,52.74,24.05,50.48,65.14,56.45,25.15,10.48,80.47,3,1,14,2,3,3,62.78,444
STU_008724,2024,27,2023,0,2,2.64,40.31,75.82,1,10,71.93,71.26,67.33,74.93,67.64,46.56,73.23,84.87,59.65,89.61,2,1,6.0,1,1,1,50.79,9,7.91,6.0,83.35,64.35,78.38,33.61,35.02,49.31,42.36,69.34,3,2,57,13,6,4,83.37,5085
STU_008725,2024,25,2023,3,1,2.5,22.03,68.17,0,1,85.37,95.36,75.47,77.95161059251767,81.75,100.0,63.84,78.01,80.91,33.3,2,4,7.0,0,2,1,37.34,8,11.06,0.0,38.21,65.81,52.74,71.25,68.5,29.06,25.23,27.65,3,0,62,4,5,5,79.8,529
STU_008726,2022,22,2022,5,0,3.32,90.61,100.0,1,4,52.82,50.58,53.49,71.36672966770755,56.98706575184849,47.57,57.16,44.22,49.61,47.74,1,0,4.0,0,2,1,31.64,5,2.53,3.0,46.66,25.71,20.56,40.38,47.39,65.82,47.41,80.27,4,2,84,9,1,1,56.29,1022
STU_008727,2022,23,2022,6,3,2.52,70.11,81.47,0,7,72.7,60.94,65.32,53.7,71.42,61.35,67.29462128036131,48.66,68.09,60.47,1,0,4.0,2,2,0,39.92,7,1.78,0.0,77.48,33.8,66.12,59.36,76.17,58.41,37.97,74.47,2,0,60,3,0,3,59.65,2615
STU_008728,2025,25,2025,5,2,2.2,45.82,87.73,0,5,74.59,70.35,72.74,79.15845664272913,100.0,91.02,79.12,77.38,67.92,35.33,3,2,12.0,2,1,0,50.6,5,5.5,4.0,45.94,60.77,56.77,71.27,79.8,45.14,91.96,88.55,2,1,37,3,4,4,83.34,7129
STU_008729,2025,20,2025,4,1,2.89,64.55,98.53,1,7,81.18,81.35,100.0,86.68,63.61,73.81,94.41052318833148,85.16,76.09,87.95,0,2,10.0,2,3,0,59.71,7,7.0,4.0,71.09,81.21,66.59,57.4433546637744,60.12,71.53,18.73,58.55,3,1,26,1,5,4,99.0,829
STU_008730,2023,24,2023,3,3,2.85,49.29,98.22,0,10,65.36,61.63,45.84,55.47,56.47,58.16,60.3,43.12,39.93,88.78,2,1,7.0,1,2,0,54.45,3,2.14,4.0,37.57,65.88,31.07,37.77,85.3,57.03,38.23,38.23,2,2,79,13,0,1,83.94,8055
STU_008731,2025,21,2025,0,2,2.61,53.22,88.48,3,0,74.23,41.99,51.74,49.31,61.87334317418975,68.42,79.4,55.44,56.35,51.09,3,2,11.0,1,3,0,68.31,3,0.23,1.0,24.08,74.98,75.65,80.43,61.03,87.97,66.73,64.81,4,1,36,2,7,1,75.3,3561
STU_008732,2022,26,2022,0,2,3.22,57.37218746545817,77.55,1,10,75.99,72.98,61.67,71.48,70.61,64.6,78.88,58.35,50.44,35.53,0,4,12.0,1,1,0,22.36,8,3.0,1.0,80.3,55.09,25.42,12.03,50.39,72.45,74.27,76.46,1,1,32,3,0,1,38.67,9671
STU_008733,2025,24,2025,0,0,2.96,41.84,80.35,2,8,86.66,66.72,61.6,58.09,57.78,64.33,61.61,63.65421948290542,70.89756548940936,95.34,5,0,3.0,2,2,0,84.2,8,1.78,7.0,60.07,65.81,73.19,86.87,44.4,16.73,36.7,28.0,1,0,19,4,4,2,100.0,4170
STU_008734,2022,21,2021,0,0,2.55,69.19,79.19,0,2,63.44,67.19,65.6,77.57,62.91,76.89,65.79,52.55802535406063,40.38386001278439,90.27,0,1,10.0,2,0,0,98.03,13,3.12,10.0,45.01,82.25,28.39,78.86,86.91,73.44,29.27,20.55,1,1,22,1,5,1,81.4,1814
STU_008735,2024,21,2024,0,1,2.15,31.0,80.2,0,4,56.05,56.56,51.84,64.94274926845762,82.94994082133488,85.11,55.52,58.56,70.61,78.98,0,0,8.0,2,1,0,71.5,4,2.57,4.0,36.52,67.59,63.05,91.01,82.48,70.59,31.31,73.53,1,0,56,2,7,2,89.18,6705
STU_008736,2023,20,2022,2,0,2.59,24.68,71.32,2,8,75.36,68.1,48.76,44.15,85.46,62.97,54.51,65.69346914631801,55.84966511287904,87.44,3,3,6.0,0,2,0,98.1,7,5.92,4.0,73.27,66.64,54.36,79.83,43.38,77.59,54.02,63.19,1,1,43,6,2,3,100.0,4267
STU_008737,2019,20,2019,5,2,2.56,66.23,76.53,3,7,67.82,84.62,63.2,80.78,77.3,71.02,64.9145881167689,79.13,66.82,74.39,1,0,0.0,1,0,0,84.78,7,7.44,5.0,61.13,71.36,66.03,41.09,65.68,91.96,90.11,57.57,0,2,4,0,7,3,73.11,2371
STU_008738,2020,25,2019,2,1,4.0,70.9,74.81,0,6,61.48,55.14,59.83,72.58,54.8,55.02,61.83,44.37565971183073,81.27113146670837,69.25,1,0,4.0,0,1,0,40.39,1,2.55,3.0,63.84,75.29,66.22,16.68,83.06,54.8,50.81,71.67,2,2,20,2,4,5,83.05,2066
STU_008739,2022,26,2022,4,3,3.55,43.27,84.8,1,1,96.27,75.48,88.47,94.2399454273492,91.04,100.0,81.11,96.04,85.47,85.35,3,5,17.0,0,0,0,50.04,4,1.76,2.0,37.26,54.49,40.31,54.77,66.38,50.84,19.38,60.6,1,1,89,11,0,1,98.52,592
STU_008740,2020,20,2020,0,0,3.23,73.95,76.92,3,4,63.54,74.02,77.34,69.04683571268546,66.69334533902287,63.66,71.42,58.31,57.91,69.77,2,1,6.0,1,4,0,84.49,27,2.55,3.0,69.42,50.74,32.85,59.29,49.41,59.94,65.35,64.29,0,2,109,13,1,2,88.6,6592
STU_008741,2022,20,2022,1,2,3.18,34.78,88.41,1,1,69.51,76.73,59.69,59.80937112539152,50.21,73.96184325186456,67.13,62.61,74.69,48.79,1,3,8.0,1,1,0,22.94,7,3.97,1.0,68.76,49.32,77.15,77.76,74.5,45.45,60.44,65.56,3,1,33,5,1,4,72.1,2907
STU_008742,2024,24,2024,4,2,2.66,45.96,76.08,1,2,64.04,65.21,67.88,59.83,71.3,55.75,60.62,85.36824184860438,57.35093289473195,88.59,1,1,9.0,0,0,0,7.03,6,8.83,1.0,53.557445349335616,42.61,72.11,54.07,79.6,49.1,55.27,76.56,1,0,53,5,7,2,90.04,1735
STU_008743,2025,26,2024,2,2,3.03,45.69,90.78,1,2,69.03,58.63,60.39,50.63,60.23,67.77,56.39,71.93279250392266,57.34661843171487,56.5,3,0,8.0,1,0,0,54.96,3,3.22,2.0,40.22,40.81,44.65,35.18,27.12,40.4,32.09,20.37,0,0,27,3,2,2,60.77,3392
STU_008744,2020,22,2020,6,1,3.02,75.56,74.25,2,10,72.11,93.65,86.33,58.32,71.46,68.53,62.52,62.77,72.52,35.09,0,1,8.0,2,0,0,60.6,5,3.09,2.0,39.03,45.4,40.44,94.01,97.74,52.59,82.15,81.55,1,1,245,2,4,2,71.48,9781
STU_008745,2023,26,2022,5,1,2.76,48.97,89.18,1,2,80.81,69.68,72.79,64.0,53.11,69.73,59.35,77.33074266406781,76.6899337101869,75.25,1,3,10.0,1,0,0,88.7,42,55.7,62.0,19.01,79.67,79.15,73.35,60.66,78.2,79.61,58.3,0,0,53,4,2,0,100.0,4590
STU_008746,2024,23,2023,1,0,3.4,65.95,95.65,1,7,69.06,77.13,74.77,79.13,74.71,72.65,58.301134785837,82.24,65.81,57.75,1,1,9.0,0,2,1,46.43,3,1.96,1.0,53.557445349335616,14.56,48.16,82.31,44.59,67.5,74.81,33.59,1,1,95,12,3,4,66.28,826
STU_008747,2019,21,2018,0,2,2.91,51.9,88.41,0,4,80.28,78.13,69.08,79.66042177573637,62.75767719961161,70.25,85.67,67.34,56.24,60.93,5,0,4.0,1,2,1,52.41,7,12.19,13.0,37.0,35.23,54.51,68.86,51.92,75.8,51.06,80.87,1,0,17,2,7,0,80.8,6570
STU_008748,2024,20,2024,1,2,2.99,58.11,86.99,1,5,64.25,73.42,50.25,61.52525301101731,61.41902185356484,67.34,63.6,54.6,63.42,60.16,4,0,2.0,3,0,0,73.31,7,2.34,6.0,70.41,36.8,30.21,37.39,81.39,43.13,25.79,47.71,4,2,10,0,1,2,69.21,1889
